"blockgroup","taz2","taz2_share"
60855067011,200541,1
60855067012,200358,1
60855067013,200538,1
60855067021,200357,1
60855067022,200069,1
60855067023,200068,1
60855067031,200536,1
60855067032,200300,1
60855067033,200359,1
60855068011,200971,1
60855068012,200970,1
60855068013,200928,1
60855068014,200677,1
60855068021,200493,1
60855068022,200927,1
60855068023,200955,1
60855068024,200086,1
60855068025,200086,1
60855068031,200087,1
60855068032,200346,1
60855068033,200489,1
60855068034,200490,1
60855068041,200442,1
60855068042,200442,1
60855068043,200213,1
60855068044,200441,1
60855069001,200537,1
60855069002,200254,1
60855069003,201041,1
60855069004,200926,1
60855070011,200007,1
60855070012,200007,1
60855070013,200767,1
60855070014,200007,1
60855070021,200516,1
60855070022,200255,1
60855071001,0,0
60855071001,200996,1
60855071002,200925,1
60855072031,200517,1
60855072032,200443,1
60855072051,200301,1
60855072052,200922,1
60855072053,200766,1
60855072054,200877,1
60855072061,200723,1
60855072062,200723,1
60855073011,200792,1
60855073012,200791,1
60855073013,200790,1
60855073014,200515,1
60855073015,200722,1
60855073016,200788,1
60855073021,200743,1
60855073022,200743,1
60855074011,200786,1
60855074012,200739,1
60855074013,200744,1
60855074014,200741,1
60855074015,200741,1
60855074021,200740,1
60855074022,200688,1
60855074023,200689,1
60855075001,200687,1
60855075002,200264,1
60855075003,200685,1
60855075004,200265,1
60855076001,200261,1
60855076002,200876,1
60855076003,201030,1
60855076004,200260,1
60855077011,200765,1
60855077012,201032,1
60855077013,200262,1
60855077021,200263,1
60855077022,200263,1
60855077023,0,0
60855077023,201031,1
60855077031,200299,1
60855077032,201071,1
60855077033,200995,1
60855077034,0,0
60855077034,200298,1
60855077035,200298,1
60855078051,200297,1
60855078052,200479,1
60855078053,200830,1
60855078061,200295,1
60855078062,200439,1
60855078063,200440,1
60855078071,201068,1
60855078072,200438,1
60855078081,201066,1
60855078082,200829,1
60855078083,200437,1
60855078084,200540,1
60855079031,201065,1
60855079032,201064,1
60855079041,200393,1
60855079042,200436,1
60855079051,200390,1
60855079052,200389,1
60855079053,200391,1
60855079061,200388,1
60855079062,200387,1
60855079063,200337,1
60855079064,201063,1
60855080011,201062,1
60855080012,201062,1
60855080013,200016,1
60855080014,200042,1
60855080031,200018,1
60855080032,201020,1
60855080041,200013,1
60855080042,200019,1
60855080043,200336,1
60855081011,201019,1
60855081012,200296,1
60855081013,201033,1
60855081021,200827,1
60855082021,201018,1
60855082022,200885,1
60855082023,200778,1
60855082024,200778,1
60855082025,200776,1
60855082031,200777,1
60855082032,201015,1
60855082033,200841,1
60855082041,200774,1
60855082042,200773,1
60855082043,200730,1
60855083011,201093,1
60855083012,200017,1
60855083013,200775,1
60855083031,201014,1
60855083032,200678,1
60855083041,200726,1
60855083042,200725,1
60855083043,200724,1
60855083044,200676,1
60855083045,200676,1
60855084011,201013,1
60855084012,201012,1
60855084013,200673,1
60855084014,200673,1
60855084015,200672,1
60855084016,200731,1
60855084031,200727,1
60855084032,200627,1
60855084033,200647,1
60855084041,200271,0.10495867768595
60855084041,200625,0.89504132231405
60855084042,200624,1
60855084043,200620,1
60855085031,200469,1
60855085032,200578,1
60855085033,200577,1
60855085041,200622,1
60855085042,200621,1
60855085043,200842,1
60855085044,200575,1
60855085051,200576,1
60855085052,200572,1
60855085053,200623,1
60855085071,200014,1
60855085072,200014,1
60855085081,200573,1
60855085082,201017,1
60855085083,200020,1
60855085084,200020,0.37962962962963
60855085084,200041,0.62037037037037
60855086011,200528,1
60855086012,200526,1
60855086013,200527,1
60855086021,200525,1
60855086022,200524,1
60855086023,200478,1
60855087031,200522,1
60855087032,200521,1
60855087033,200477,1
60855087034,200475,1
60855087035,200474,1
60855087041,200780,1
60855087042,200237,0.391739674593242
60855087042,201090,0.591989987484355
60855087042,201091,0.016270337922403
60855087043,200149,1
60855088001,200472,1
60855088002,200476,1
60855089001,200473,1
60855089002,200426,1
60855089003,200425,1
60855090001,200470,1
60855090002,200424,1
60855090003,200423,1
60855090004,200471,1
60855091021,200376,1
60855091022,200377,1
60855091051,200374,1
60855091052,200374,1
60855091053,200769,1
60855091054,200610,1
60855091061,200427,1
60855091062,200612,1
60855091063,200422,1
60855091071,200320,1
60855091072,200320,1
60855091081,200607,1
60855091082,200609,1
60855091083,200611,1
60855091084,200023,1
60855091091,200428,1
60855091092,200421,1
60855092011,200613,1
60855092012,200562,1
60855092013,200564,1
60855092014,200608,1
60855092021,200563,1
60855092022,200561,1
60855092023,200560,1
60855092024,200794,1
60855093021,200009,1
60855093031,200559,1
60855093032,200558,1
60855093033,200514,1
60855093034,200512,1
60855093041,200222,1
60855093042,200022,1
60855094011,200035,1
60855094012,200037,1
60855094013,200039,1
60855094031,200354,1
60855094032,200565,1
60855094041,200036,1
60855094042,200510,1
60855094043,200355,1
60855094044,200038,1
60855095001,200511,1
60855095002,200508,1
60855095003,200024,1
60855096001,200025,1
60855096002,200509,1
60855097001,200507,1
60855097002,200506,1
60855097003,200026,1
60855098011,200463,1
60855098012,200461,1
60855098013,200460,1
60855098014,200027,1
60855098021,200458,1
60855098022,200462,1
60855099011,200413,1
60855099012,200459,1
60855099021,200411,1
60855099022,200410,1
60855099023,200318,1
60855100011,200319,1
60855100012,200317,1
60855100013,201069,1
60855100014,201070,1
60855100015,200409,1
60855100016,200523,1
60855100021,200574,1
60855100022,201026,1
60855100023,200375,1
60855101001,200028,1
60855101002,201025,1
60855101003,200675,1
60855102001,201024,1
60855102002,200408,1
60855102003,200046,1
60855103001,201023,1
60855103002,200875,1
60855103003,200048,1
60855104001,201022,1
60855104002,201021,1
60855104003,200974,1
60855105001,200973,1
60855105002,200513,1
60855105003,200047,1
60855106001,200356,1
60855106002,200353,1
60855106003,200205,1
60855106004,200199,1
60855107001,200351,1
60855107002,200293,1
60855107003,200350,1
60855108011,200294,1
60855108012,200292,1
60855108013,200352,1
60855108021,200290,1
60855108022,200290,1
60855108031,201061,1
60855108032,201059,1
60855109001,200289,1
60855109002,201058,1
60855109003,201056,1
60855110001,201057,1
60855110002,201060,1
60855110003,201055,1
60855110004,201011,1
60855110005,200910,1
60855111001,200061,1
60855111002,201010,1
60855111003,201008,1
60855111004,201009,1
60855112001,200062,1
60855112002,200062,1
60855112003,200062,1
60855112004,201007,1
60855113011,200063,1
60855113012,200961,1
60855113021,200043,1
60855113022,200043,1
60855113023,200043,1
60855114001,200959,1
60855114002,200957,1
60855114003,200960,1
60855114004,200958,1
60855115001,200911,1
60855115002,200977,1
60855115003,200216,1
60855115004,200107,1
60855115005,200686,1
60855116081,200044,0
60855116081,201085,1
60855116082,200056,1
60855116091,200055,1
60855117011,200976,1
60855117012,200935,1
60855117013,200313,1
60855117021,200045,1
60855117022,200371,1
60855117041,200227,1
60855117042,200210,1
60855117043,200135,1
60855117051,200093,0.191740412979351
60855117051,201075,0.808259587020649
60855117071,0,0
60855117071,200134,1
60855118001,0,0
60855118001,200256,1
60855118002,0,0
60855118002,200314,1
60855118003,0,0
60855118003,200315,1
60855119051,200333,1
60855119071,200735,1
60855119072,200331,1
60855119091,200272,1
60855119092,0,0
60855119092,200316,1
60855119093,200335,1
60855119101,200330,1
60855119102,200288,1
60855119103,200721,1
60855119111,0,0
60855119111,200090,1
60855119112,0,0
60855119112,200270,1
60855119113,200077,1
60855119121,200269,1
60855119122,200268,1
60855119123,200267,1
60855119131,200468,1
60855119132,201038,1
60855119133,200266,1
60855119141,201037,1
60855119142,201036,1
60855119143,201035,1
60855119151,200332,1
60855119152,200214,1
60855119152,200239,0
60855119161,200392,1
60855119162,200616,1
60855120011,200152,1
60855120012,200152,1
60855120013,200152,1
60855120051,200985,1
60855120052,200984,1
60855120053,200983,1
60855120054,200942,1
60855120055,200334,1
60855120171,200785,1
60855120172,200784,1
60855120173,200124,1
60855120191,200838,1
60855120192,200837,1
60855120193,200836,1
60855120201,200114,1
60855120202,200781,1
60855120203,200115,1
60855120211,200987,1
60855120212,0,0
60855120212,200887,1
60855120213,200835,1
60855120214,200098,1
60855120221,200079,1
60855120222,200834,1
60855120223,200839,1
60855120231,200738,1
60855120232,200888,1
60855120233,200783,1
60855120241,200782,1
60855120242,200736,1
60855120251,200080,1
60855120252,200737,1
60855120261,200066,1
60855120262,200066,1
60855120271,200412,1
60855120272,200681,1
60855120291,200684,1
60855120292,200680,1
60855120293,200466,1
60855120294,200581,1
60855120301,200732,1
60855120302,200632,1
60855120311,200633,1
60855120312,200631,1
60855120313,200467,1
60855120314,200467,1
60855120321,200583,1
60855120322,200628,1
60855120323,200215,1
60855120331,200580,1
60855120332,200097,1
60855120333,200534,1
60855120334,200683,1
60855120341,200630,1
60855120342,200733,1
60855120351,200582,1
60855120352,200533,1
60855120361,200679,1
60855120371,200682,1
60855120372,200579,1
60855120381,200091,1
60855120391,200065,1
60855120392,200078,1
60855120393,200005,1
60855120421,200720,1
60855120422,200125,1
60855120431,200094,1
60855120432,200094,1
60855120451,200095,1
60855120452,200938,1
60855120453,200108,1
60855120454,200986,1
60855120471,200936,1
60855120472,200939,1
60855120473,201034,1
60855120521,200941,1
60855120522,200089,1
60855120523,200089,1
60855120531,200890,1
60855120532,200889,1
60855120533,200085,1
60855121001,0,0
60855121001,200006,1
60855122001,0,0
60855122001,200532,1
60855122002,0,0
60855122002,200465,1
60855123051,200531,1
60855123052,200661,1
60855123071,200072,1
60855123072,200659,1
60855123073,200464,1
60855123081,200529,1
60855123082,200058,1
60855123083,0,0
60855123083,200734,1
60855123091,200656,1
60855123092,200657,1
60855123101,200008,1
60855123102,200060,1
60855123111,200059,1
60855123121,200099,1
60855123131,200015,1
60855123132,200530,1
60855123141,200660,1
60855123142,200074,1
60855123143,200075,1
60855123144,200076,1
60855124011,200658,1
60855124012,200081,1
60855124021,200419,1
60855124022,200419,1
60855124023,0,0
60855124023,200617,1
60855125031,200662,1
60855125032,200420,1
60855125051,200665,1
60855125052,200666,1
60855125061,200116,1
60855125062,200667,1
60855125063,200157,1
60855125081,200714,1
60855125082,200671,1
60855125083,200668,1
60855125084,200619,1
60855125091,200118,1
60855125092,200082,1
60855125101,200101,1
60855125102,200669,1
60855125103,200715,1
60855126021,200253,1
60855126022,200670,1
60855126031,200119,1
60855126032,200117,1
60855126033,200618,1
60855126041,200713,1
60855126042,200241,1
60855126043,200240,1
60855130001,200217,0.999117387466902
60855130001,201086,0.00088261253309797
60855130002,200975,1
60855130003,200909,1
60855135001,0,0
60855135001,200825,1
60952501031,500189,1
60952501032,500124,1
60952501033,500188,1
60952501041,500120,1
60952501042,500251,1
60952501051,500191,1
60952501052,500252,1
60952501053,500190,1
60952501061,500256,1
60952501062,500067,1
60952502001,500068,1
60952502002,500125,1
60952502003,500126,1
60952503001,500127,1
60952503002,500258,1
60952503003,500259,1
60952504001,500070,1
60952504002,500069,1
60952504003,500071,1
60952505011,500053,1
60952505012,500053,1
60952505021,500073,1
60952505022,500276,1
60952506011,500074,1
60952506012,500083,1
60952506013,500192,1
60952506041,500278,1
60952506042,0,0
60952506042,500277,1
60952506043,500234,1
60952506051,500249,1
60952506052,500235,1
60952506053,0,0
60952506053,500250,1
60952507011,0,0
60952507011,500128,1
60952507012,500084,1
60952508011,0,0
60952508011,500279,1
60952508012,500176,1
60952508013,500280,1
60952509001,0,0
60952509001,500130,1
60952509002,500129,1
60952510001,500131,1
60952510002,500141,1
60952510003,500142,1
60952511001,500086,1
60952511002,500143,1
60952512001,500146,1
60952512002,500144,1
60952512003,500145,1
60952513001,500148,1
60952513002,500147,1
60952513003,500132,1
60952514001,500150,1
60952514002,500149,1
60952514003,500281,1
60952515001,500152,1
60952515002,500153,1
60952515003,500178,1
60952516001,500160,1
60952516002,0,0
60952516002,500158,1
60952517011,500161,1
60952517012,0,0
60952517012,500087,1
60952517021,500162,1
60952517022,500159,1
60952518021,0,0
60952518021,500198,1
60952518031,0,0
60952518031,500209,1
60952518032,500090,1
60952518033,500163,1
60952518034,500164,1
60952518041,500208,1
60952518042,500089,1
60952518043,0,0
60952518043,500088,1
60952519011,0,0
60952519011,500166,1
60952519012,500172,1
60952519013,500165,1
60952519021,500167,1
60952519022,500168,1
60952519023,500173,1
60952519024,500174,1
60952519031,500171,1
60952519032,500169,1
60952519033,500170,1
60952520001,0,0
60952520001,500105,1
60952520002,0,0
60952520002,500104,1
60952520003,0,0
60952520003,500103,1
60952520004,0,0
60952520004,500102,1
60952521021,0,0
60952521021,500122,1
60952521022,0,0
60952521022,500123,1
60952521031,500107,1
60952521032,500206,1
60952521033,500207,1
60952521041,500108,1
60952521042,500257,1
60952521043,0,0
60952521043,500177,1
60952521051,500085,1
60952521052,500175,1
60952521061,500052,1
60952521062,500121,1
60952521063,500151,1
60952521071,500106,1
60952521072,500109,1
60952521081,500035,1
60952521082,500049,1
60952522011,0,0
60952522011,500182,1
60952522012,0,0
60952522012,500183,1
60952522013,0,0
60952522013,500195,1
60952522014,500184,1
60952522021,500197,1
60952522022,500253,1
60952522023,0,0
60952522023,500255,1
60952522024,0,0
60952522024,500287,1
60952523051,0,0
60952523051,500157,1
60952523052,500199,1
60952523053,500199,1
60952523061,500200,1
60952523062,500200,1
60952523101,500007,1
60952523102,500096,1
60952523111,500008,1
60952523112,500023,1
60952523113,500006,1
60952523121,500133,1
60952523122,500285,1
60952523131,500012,1
60952523132,500010,1
60952523132,500012,0
60952523133,500021,1
60952523141,500009,1
60952523142,500011,1
60952523143,500222,1
60952523151,500026,1
60952523152,500115,1
60952523153,500116,1
60952523161,500229,1
60952523162,500230,1
60952523171,0,0
60952523171,500134,1
60952523172,0,0
60952523172,500119,1
60952524011,500040,1
60952524012,500040,1
60952524013,500223,1
60952524014,500040,1
60952524021,500264,1
60952524022,0,0
60952524022,500204,1
60952524023,500233,1
60952525011,500239,1
60952525012,500238,1
60952525021,500240,1
60952525022,500237,1
60952526041,500243,1
60952526042,500217,1
60952526043,500227,1
60952526051,500244,1
60952526052,500228,1
60952526053,500226,1
60952526061,500246,1
60952526062,500245,1
60952526063,500248,1
60952526071,500225,1
60952526072,500247,1
60952526081,500260,1
60952526082,500260,1
60952526101,500027,1
60952526102,500140,1
60952526111,500201,1
60952526112,500043,1
60952526113,500117,1
60952527021,0,0
60952527021,500215,1
60952527022,500203,1
60952527023,0,0
60952527023,500202,1
60952527024,500282,1
60952527025,500155,1
60952527026,0,0
60952527026,500214,1
60952527031,500042,1
60952527032,500213,1
60952527033,500082,1
60952527041,500057,1
60952527042,500047,1
60952527043,500265,1
60952527044,500212,1
60952527045,500211,1
60952527051,500059,1
60952527052,500058,1
60952527053,500186,1
60952527054,500056,1
60952527055,500210,1
60952527061,0,0
60952527061,500218,1
60952527071,500220,1
60952527072,500263,1
60952527073,500219,1
60952528011,500114,0
60952528012,500114,0
60952528013,0,0
60952528013,500113,1
60952528014,500112,1
60952528015,0,0
60952528015,500156,1
60952528021,500136,1
60952528022,500111,1
60952529031,0,0
60952529031,500275,1
60952529032,0,0
60952529032,500274,1
60952529033,500273,1
60952529034,0,0
60952529034,500272,1
60952529041,0,0
60952529041,500003,1
60952529042,0,0
60952529042,500002,1
60952529043,0,0
60952529043,500001,1
60952529081,500179,1
60952529082,500019,1
60952529083,500020,1
60952529091,500241,1
60952529092,500216,1
60952529101,500028,1
60952529102,500028,1
60952529103,500269,1
60952529104,500004,1
60952529111,500044,1
60952529112,500063,1
60952529113,500063,1
60952529114,500063,1
60952529121,500045,1
60952529122,500062,1
60952529123,500046,1
60952529124,500101,1
60952529125,500041,1
60952529131,500077,1
60952529132,500037,1
60952529133,500076,1
60952529134,500079,1
60952529141,500039,1
60952529142,500038,1
60952529143,500038,1
60952529151,500078,1
60952529152,500138,1
60952530001,0,0
60952530001,500266,0
60952531011,500061,1
60952531012,500081,1
60952531013,500029,1
60952531014,500029,1
60952531015,500029,1
60952531016,500013,1
60952531051,500060,1
60952531052,500033,1
60952531053,500032,1
60952531054,500283,1
60952531055,500284,1
60952531061,500193,1
60952531062,500194,1
60952531063,500205,1
60952531071,500050,1
60952531072,500048,1
60952531073,500036,1
60952531074,500051,1
60952531081,500034,1
60952531082,500110,1
60952531083,0,0
60952531083,500022,1
60952532011,500015,1
60952532012,500014,1
60952532013,500005,1
60952532014,500005,1
60952532031,500017,1
60952532032,500018,1
60952532033,500066,1
60952532041,0,0
60952532041,500135,1
60952532042,500024,1
60952532043,500064,1
60952532044,500080,1
60952532045,500080,1
60952532051,500065,1
60952532052,500098,1
60952532053,500054,1
60952532061,500075,1
60952532062,0,0
60952532062,500025,1
60952533001,0,0
60952533001,500231,1
60952533002,0,0
60952533002,500232,1
60952534021,500187,1
60952534022,500094,1
60952534023,500094,1
60952534024,500180,1
60952534025,500181,1
60952534031,500055,1
60952534032,500093,1
60952534033,500100,1
60952534041,500154,1
60952534042,500185,1
60952534043,500091,1
60952534044,500091,1
60952535001,0,0
60952535001,500267,0.981481481481482
60952535001,500286,0.0185185185185185
60952535002,0,0
60952535002,500271,1
60952535003,0,0
60952535003,500270,1
60952535004,0,0
60952535004,500268,1
60959800001,500196,1
60971501001,700210,1
60971501002,0,0
60971501002,700209,1
60971501003,0,0
60971501003,700208,1
60971502021,700212,1
60971502022,700214,1
60971502023,700211,1
60971502024,700213,1
60971502025,700228,1
60971502031,700267,1
60971502032,700249,1
60971502033,700279,1
60971502041,700268,1
60971502042,700280,1
60971502043,700195,1
60971503031,0,0
60971503031,700229,1
60971503032,700231,1
60971503033,700230,1
60971503034,700264,1
60971503041,700266,1
60971503042,700263,1
60971503043,700238,1
60971503044,700265,1
60971503051,700290,1
60971503052,700086,1
60971503053,700288,1
60971503054,700287,1
60971503061,700273,1
60971503062,700273,1
60971503063,700073,1
60971505001,700232,1
60971505002,700235,1
60971505003,700233,1
60971505004,700234,1
60971505005,700237,1
60971505006,700236,1
60971506011,700094,1
60971506012,700103,1
60971506013,700103,1
60971506014,700095,1
60971506021,700105,1
60971506022,700106,1
60971506023,700108,1
60971506024,700107,1
60971506031,700109,1
60971506032,700110,1
60971506033,700110,1
60971506034,700368,1
60971506035,700110,1
60971506036,700110,1
60971506071,700042,1
60971506072,700289,1
60971506073,700321,1
60971506091,700322,1
60971506092,700323,1
60971506093,700370,1
60971506094,700281,1
60971506101,700121,1
60971506102,700074,1
60971506103,700369,1
60971506111,700269,1
60971506112,700271,1
60971506113,700270,1
60971506121,700272,1
60971506122,0,0
60971506122,700072,1
60971507011,0,0
60971507011,700128,1
60971507012,0,0
60971507012,700130,1
60971507013,0,0
60971507013,700011,1
60971507014,700256,1
60971507021,700113,1
60971507022,700123,1
60971507023,700012,1
60971507024,700371,1
60971508001,700132,1
60971508002,700133,1
60971508003,700131,1
60971508004,700013,1
60971509011,0,0
60971509011,700010,1
60971509012,0,0
60971509012,700135,1
60971509013,700145,1
60971509014,700136,1
60971509015,0,0
60971509015,700122,1
60971509021,700152,1
60971509022,700014,1
60971509023,700134,1
60971509024,700015,1
60971510001,700016,1
60971510002,700017,1
60971510003,700017,1
60971511001,700049,1
60971511002,700048,1
60971511003,0,0
60971511003,700047,1
60971512011,700053,1
60971512012,700052,1
60971512013,700051,1
60971512014,700050,1
60971512015,0,0
60971512015,700076,1
60971512031,700216,1
60971512032,700217,1
60971512033,700079,1
60971512034,700197,0.173216885007278
60971512034,700218,0.826783114992722
60971512041,700219,1
60971512042,700077,1
60971512043,700078,1
60971513011,700093,1
60971513012,700146,1
60971513013,700200,1
60971513051,700282,1
60971513052,700283,1
60971513053,700284,1
60971513054,700285,1
60971513061,700147,1
60971513062,700148,0.792613636363636
60971513062,700150,0.207386363636364
60971513063,700149,1
60971513064,700150,1
60971513071,700090,1
60971513072,700160,1
60971513073,700080,1
60971513074,700090,1
60971513081,700311,1
60971513082,700162,1
60971513083,700312,1
60971513084,700313,1
60971513085,700164,1
60971513091,700163,1
60971513092,700089,1
60971513093,700091,1
60971513101,700314,1
60971513102,700315,1
60971513103,700316,1
60971513104,700317,1
60971513111,700161,1
60971513112,700326,1
60971513113,700043,1
60971513114,700324,1
60971513115,700325,1
60971514011,700092,1
60971514012,700220,1
60971514013,700222,1
60971514021,0,0
60971514021,700239,1
60971514022,700221,1
60971514023,700221,1
60971514024,700221,1
60971514025,700071,1
60971515021,700250,1
60971515022,0,0
60971515022,700226,1
60971515023,700225,1
60971515024,700023,1
60971515025,700022,1
60971515026,700227,1
60971515031,700242,1
60971515032,700243,1
60971515033,700241,1
60971515041,700240,1
60971515042,700021,1
60971515043,700244,1
60971516011,700355,1
60971516012,700292,1
60971516013,700024,1
60971516021,700251,1
60971516022,700293,1
60971516023,0,0
60971516023,700075,1
60971517001,700026,1
60971517002,0,0
60971517002,700025,1
60971517003,700026,1
60971517004,700027,1
60971517005,700054,1
60971517006,700025,1
60971518001,700058,1
60971518002,700055,1
60971518003,700057,1
60971518004,700059,1
60971518005,700056,1
60971519001,700098,1
60971519002,700060,1
60971519003,700061,1
60971519004,700099,1
60971520001,700100,1
60971520002,700101,1
60971521001,700102,1
60971521002,700111,1
60971521003,700112,1
60971522011,700333,1
60971522012,700124,1
60971522013,700125,1
60971522014,700116,1
60971522021,700083,0.976588628762542
60971522021,700084,0.0234113712374582
60971522022,700082,1
60971522023,700081,1
60971522024,700084,1
60971522025,700081,1
60971522031,700118,1
60971522032,700118,1
60971522033,700190,1
60971522034,700191,1
60971523001,700126,1
60971523002,700097,1
60971523003,700252,1
60971523004,700127,1
60971524001,700254,1
60971524002,700253,1
60971524003,0,0
60971524003,700357,1
60971524004,700356,1
60971524005,700358,1
60971525011,700036,1
60971525012,700255,1
60971525013,700255,1
60971525021,700114,1
60971525022,700115,1
60971525023,700117,1
60971526001,0,0
60971526001,700262,1
60971526002,700261,1
60971526003,700260,1
60971526004,700260,1
60971526005,700259,1
60971526006,700274,1
60971527011,700318,1
60971527012,700319,1
60971527013,700319,1
60971527014,700277,1
60971527015,700278,1
60971527021,700320,1
60971527022,700347,1
60971527023,700276,1
60971527024,700346,1
60971527025,700087,1
60971528011,700348,1
60971528012,700302,1
60971528013,700348,1
60971528014,700350,1
60971528015,700351,1
60971528021,700352,1
60971528022,700137,1
60971528023,700353,1
60971528024,700139,1
60971528025,700138,1
60971529031,700129,1
60971529032,700354,1
60971529033,700306,1
60971529034,700304,1
60971529041,700382,1
60971529042,700383,1
60971529043,700384,1
60971529044,700385,1
60971529051,700363,1
60971529052,700044,1
60971529053,700045,1
60971529061,700291,1
60971529062,0,0
60971529062,700303,1
60971530011,700140,1
60971530012,700309,1
60971530013,700308,1
60971530021,700310,1
60971530022,700142,1
60971530023,700144,1
60971530024,700141,1
60971530025,700143,1
60971530031,700151,1
60971530032,700342,1
60971530033,700343,1
60971530034,700046,1
60971530051,700307,1
60971530052,700305,1
60971530053,700386,1
60971530054,700372,1
60971530055,700345,1
60971530056,700387,1
60971530061,700028,1
60971530062,700029,1
60971530063,700029,1
60971530064,700030,1
60971530065,700030,1
60971530066,700030,1
60971531021,700031,1
60971531022,700031,1
60971531023,700032,1
60971531024,700381,1
60971531031,700364,1
60971531032,700088,1
60971531033,700002,1
60971531041,700019,1
60971531042,700085,1
60971531043,700373,1
60971532001,700070,1
60971532002,700196,1
60971532003,700069,1
60971532004,700001,1
60971533001,700377,1
60971533002,700376,1
60971533003,700375,1
60971533004,700377,1
60971534011,700379,1
60971534012,700157,1
60971534013,700155,1
60971534014,700156,1
60971534015,700206,1
60971534016,700207,1
60971534031,700020,1
60971534032,700177,1
60971534033,700178,1
60971534034,700176,1
60971534041,700180,1
60971534042,700175,1
60971534043,700174,1
60971534044,700158,1
60971535011,700374,1
60971535012,700187,1
60971535013,700186,1
60971535014,700181,1
60971535021,700184,1
60971535022,700033,1
60971535023,700183,1
60971535024,0,0
60971535024,700182,1
60971536001,700380,1
60971536002,700203,1
60971536003,700202,1
60971536004,700204,1
60971536005,700205,1
60971537031,0,0
60971537031,700179,1
60971537032,700003,1
60971537033,0,0
60971537033,700003,1
60971537034,700003,1
60971537035,0,0
60971537035,700003,1
60971537041,700168,1
60971537042,0,0
60971537042,700169,1
60971537043,0,0
60971537043,700201,1
60971537044,0,0
60971537044,700167,1
60971537051,0,0
60971537051,700165,1
60971537052,700170,1
60971537053,700171,1
60971537054,700170,1
60971537061,700245,1
60971537062,0,0
60971537062,700246,1
60971537063,0,0
60971537063,700247,1
60971537064,700248,1
60971538011,0,0
60971538011,700185,1
60971538012,700301,1
60971538013,700063,1
60971538014,700034,1
60971538041,700009,1
60971538042,700009,1
60971538061,700361,1
60971538062,700360,1
60971538063,700008,1
60971538071,700068,1
60971538072,0,0
60971538072,700359,1
60971538081,700300,1
60971538082,700366,1
60971538083,700330,1
60971538091,700035,1
60971538092,700062,1
60971538093,700331,1
60971539011,700367,1
60971539012,700334,1
60971539013,700335,1
60971539014,700332,1
60971539021,700064,0.581613508442777
60971539021,700065,0.418386491557223
60971539022,700065,1
60971539023,700065,1
60971539024,700065,1
60971539031,700340,1
60971539032,700066,1
60971539033,700341,1
60971539034,700066,1
60971540001,700337,1
60971540002,0,0
60971540002,700339,1
60971540003,0,0
60971540003,700338,1
60971541001,0,0
60971541001,700297,1
60971541002,0,0
60971541002,700295,1
60971541003,0,0
60971541003,700296,1
60971541004,700294,1
60971542011,700041,1
60971542012,700037,1
60971542013,700039,1
60971542014,700298,1
60971542021,0,0
60971542021,700040,1
60971542022,0,0
60971542022,700038,1
60971542023,700299,1
60971543021,700172,1
60971543022,700173,1
60971543023,700192,1
60971543024,0,0
60971543024,700193,1
60971543031,0,0
60971543031,700199,1
60971543032,0,0
60971543032,700005,1
60971543041,0,0
60971543041,700006,1
60971543042,0,0
60971543042,700007,1
60971543043,0,0
60971543043,700198,1
60979901000,0,0
